gene_id	condition	log2_fold_change	p_value	p_value_corrected
2259	Experimental	0.9025709374467854	0.25	0.8800286071875558
6672	Experimental	0.7828295873989741	0.25	0.8800286071875558
51719	Experimental	0.49174358833112103	0.25	0.8800286071875558
348761	Experimental	-1.727133286802853	0.25	0.8800286071875558
5707	Experimental	0.42168983248595887	0.25	0.8800286071875558
80210	Experimental	0.8696605509237902	0.25	0.8800286071875558
196441	Experimental	-0.3963472430640953	0.25	0.8800286071875558
6082	Experimental	0.45486397208324036	0.25	0.8800286071875558
151507	Experimental	-0.15847163949154316	0.25	0.8800286071875558
27197	Experimental	2.169405436538219	0.25	0.8800286071875558
51232	Experimental	-1.028880175956907	0.25	0.8800286071875558
9637	Experimental	0.6167776955328819	0.25	0.8800286071875558
117177	Experimental	0.761785823071339	0.25	0.8800286071875558
6801	Experimental	0.6697005008926297	0.25	0.8800286071875558
285095	Experimental	-2.3127652194882815	0.25	0.8800286071875558
54497	Experimental	1.0826576403289272	0.25	0.8800286071875558
7403	Experimental	1.060426639475774	0.22169999376487637	0.8800286071875558
248	Experimental	-1.0616685629839184	0.25	0.8800286071875558
250	Experimental	-1.2121518806569005	0.25	0.8800286071875558
7174	Experimental	0.4675547082002602	0.25	0.8800286071875558
127262	Experimental	0.8474727550664665	0.25	0.8800286071875558
724087	Experimental	-0.5044947121554545	0.25	0.8800286071875558
79070	Experimental	-0.7423069794690473	0.25	0.8800286071875558
5251	Experimental	-1.9610447950501395	0.25	0.8800286071875558
404281	Experimental	-0.5954343810598649	0.25	0.8800286071875558
51360	Experimental	0.5963513944735067	0.25	0.8800286071875558
395	Experimental	-2.11140264698406	0.25	0.8800286071875558
55841	Experimental	1.0414561107793308	0.23024335057740708	0.8800286071875558
23473	Experimental	0.5502278948789077	0.25	0.8800286071875558
56901	Experimental	0.8211947851021326	0.25	0.8800286071875558
117248	Experimental	2.11371865275068	0.25	0.8800286071875558
107985676	Experimental	-1.0616685629839184	0.25	0.8800286071875558
4640	Experimental	0.6916401430061173	0.25	0.8800286071875558
8228	Experimental	0.9043228220546238	0.25	0.8800286071875558
9880	Experimental	1.046938913441431	0.23024335057740708	0.8800286071875558
57502	Experimental	0.3858634760438923	0.25	0.8800286071875558
151651	Experimental	0.7651998778792389	0.25	0.8800286071875558
5868	Experimental	0.7242395626223221	0.25	0.8800286071875558
4666	Experimental	0.5231606909037119	0.25	0.8800286071875558
107987330	Experimental	0.9307888018561291	0.25	0.8800286071875558
692090	Experimental	0.6432145074403843	0.25	0.8800286071875558
27165	Experimental	0.7959284364206617	0.25	0.8800286071875558
28512	Experimental	0.6196500479069186	0.25	0.8800286071875558
100874068	Experimental	0.6763273860051311	0.25	0.8800286071875558
8718	Experimental	0.8415899882668788	0.25	0.8800286071875558
105377015	Experimental	-2.1585165304415055	0.25	0.8800286071875558
101928032	Experimental	1.2902220512524671	0.25	0.8800286071875558
27303	Experimental	0.6250485520403178	0.25	0.8800286071875558
3916	Experimental	1.0414481645556832	0.22169999376487637	0.8800286071875558
7508	Experimental	1.0810157237836768	0.23024335057740708	0.8800286071875558
152098	Experimental	0.6407394581374254	0.25	0.8800286071875558
83715	Experimental	0.28671627502751107	0.25	0.8800286071875558
100505774	Experimental	0.4878599893292241	0.25	0.8800286071875558
107985677	Experimental	2.169405436538219	0.25	0.8800286071875558
55768	Experimental	0.7177534478238586	0.25	0.8800286071875558
102724474	Experimental	-3.072291309122983	0.25	0.8800286071875558
9975	Experimental	0.4690731182768104	0.25	0.8800286071875558
438	Experimental	-0.8207440356498651	0.25	0.8800286071875558
57590	Experimental	0.6224521141078211	0.25	0.8800286071875558
79188	Experimental	1.063476075914529	0.22169999376487637	0.8800286071875558
7476	Experimental	-1.0727564468560504	0.25	0.8800286071875558
113218505	Experimental	-0.7267257310614617	0.25	0.8800286071875558
6197	Experimental	0.5477289769821629	0.25	0.8800286071875558
10329	Experimental	0.5483138595030604	0.25	0.8800286071875558
256714	Experimental	-1.0173031250570854	0.25	0.8800286071875558
51185	Experimental	0.5912924191517082	0.25	0.8800286071875558
101928415	Experimental	0.800749650235503	0.25	0.8800286071875558
3621	Experimental	0.8683811782687845	0.25	0.8800286071875558
84272	Experimental	0.5710754324440359	0.25	0.8800286071875558
55207	Experimental	0.4095248654740553	0.25	0.8800286071875558
4810	Experimental	-0.5234685194293771	0.25	0.8800286071875558
6683	Experimental	0.46043242473971957	0.25	0.8800286071875558
107986010	Experimental	-1.564205455050722	0.25	0.8800286071875558
56474	Experimental	0.3870308183097678	0.25	0.8800286071875558
107985863	Experimental	0.7259354497609867	0.25	0.8800286071875558
5906	Experimental	0.6407379796991308	0.25	0.8800286071875558
114004397	Experimental	0.9093438592271615	0.25	0.8800286071875558
660	Experimental	-2.3127652194882815	0.25	0.8800286071875558
101927583	Experimental	-1.440581237504262	0.25	0.8800286071875558
100506343	Experimental	2.169405436538219	0.25	0.8800286071875558
107985657	Experimental	-0.820859096488673	0.25	0.8800286071875558
170082	Experimental	0.5349806610773787	0.25	0.8800286071875558
102723663	Experimental	-0.9009243895639171	0.25	0.8800286071875558
9367	Experimental	0.8651463386244652	0.25	0.8800286071875558
348825	Experimental	-5.459074070123455	0.25	0.8800286071875558
2824	Experimental	-0.7551842467624221	0.25	0.8800286071875558
286480	Experimental	0.868376960775239	0.25	0.8800286071875558
2742	Experimental	-1.9782059780177066	0.25	0.8800286071875558
7428	Experimental	0.954455639043617	0.25	0.8800286071875558
253558	Experimental	0.254837733390069	0.25	0.8800286071875558
5277	Experimental	0.6478104636188212	0.25	0.8800286071875558
2277	Experimental	0.3885018390540458	0.25	0.8800286071875558
105376950	Experimental	-0.7020183368249145	0.25	0.8800286071875558
7454	Experimental	0.46821200707263433	0.25	0.8800286071875558
23704	Experimental	-1.592999855166763	0.25	0.8800286071875558
101927437	Experimental	0.5857604879153632	0.25	0.8800286071875558
4430	Experimental	0.6866664339499955	0.25	0.8800286071875558
678	Experimental	0.8933531459587852	0.25	0.8800286071875558
64859	Experimental	0.26183544440405015	0.25	0.8800286071875558
105373812	Experimental	-1.8559092850443657	0.25	0.8800286071875558
105374567	Experimental	-1.8559092850443657	0.25	0.8800286071875558
100189265	Experimental	-2.3755922177207984	0.25	0.8800286071875558
55591	Experimental	0.6892812179668487	0.25	0.8800286071875558
9203	Experimental	0.8596693180263625	0.25	0.8800286071875558
107985875	Experimental	-0.9070653692989707	0.25	0.8800286071875558
642345	Experimental	0.3479837305215731	0.25	0.8800286071875558
107985972	Experimental	-1.954277086152101	0.25	0.8800286071875558
26050	Experimental	0.6918306543243885	0.25	0.8800286071875558
388662	Experimental	-1.4643510635263026	0.25	0.8800286071875558
105378593	Experimental	-1.7406377967300122	0.25	0.8800286071875558
6497	Experimental	-1.5070127780263745	0.25	0.8800286071875558
102465834	Experimental	-1.1496065328054257	0.25	0.8800286071875558
401027	Experimental	-1.5410650306565672	0.25	0.8800286071875558
55759	Experimental	0.5212110155634628	0.25	0.8800286071875558
100113392	Experimental	-1.6751203498382243	0.25	0.8800286071875558
109616995	Experimental	-0.7728505456804265	0.25	0.8800286071875558
105369904	Experimental	-1.9839355928389404	0.25	0.8800286071875558
8324	Experimental	0.38355812410634765	0.25	0.8800286071875558
130540	Experimental	-1.586316478609117	0.25	0.8800286071875558
100129726	Experimental	-1.306954307103225	0.25	0.8800286071875558
105369906	Experimental	-1.0616685629839184	0.25	0.8800286071875558
286451	Experimental	0.7343644337129578	0.25	0.8800286071875558
129450	Experimental	0.4821182647252397	0.25	0.8800286071875558
1947	Experimental	-0.5153145620072993	0.25	0.8800286071875558
8738	Experimental	-0.7352142180849994	0.25	0.8800286071875558
51134	Experimental	0.30667740154373724	0.25	0.8800286071875558
51248	Experimental	-1.1895536939842168	0.25	0.8800286071875558
130535	Experimental	0.5925193503883794	0.25	0.8800286071875558
65059	Experimental	1.0365757249719938	0.25	0.8800286071875558
100132594	Experimental	-0.785076168576946	0.25	0.8800286071875558
6191	Experimental	0.9605503284905714	0.25	0.8800286071875558
3236	Experimental	-1.9839355928389404	0.25	0.8800286071875558
115207	Experimental	-0.7322506234072244	0.25	0.8800286071875558
340562	Experimental	0.5940781490264394	0.25	0.8800286071875558
139322	Experimental	0.6357448374500102	0.25	0.8800286071875558
10651	Experimental	0.5260966949438429	0.25	0.8800286071875558
27330	Experimental	-1.757427163977856	0.25	0.8800286071875558
5367	Experimental	0.3629765143652233	0.25	0.8800286071875558
55010	Experimental	0.5612179922188415	0.25	0.8800286071875558
51019	Experimental	0.555029741875147	0.25	0.8800286071875558
79158	Experimental	0.32394426022588346	0.25	0.8800286071875558
400	Experimental	0.48331709851299604	0.25	0.8800286071875558
51661	Experimental	0.7376200978737653	0.25	0.8800286071875558
120863	Experimental	0.3267583639800992	0.25	0.8800286071875558
91404	Experimental	0.5070367314666328	0.25	0.8800286071875558
1349	Experimental	0.681664956849362	0.25	0.8800286071875558
56899	Experimental	1.0247932509025677	0.23024335057740708	0.8800286071875558
677832	Experimental	0.6928543730881527	0.25	0.8800286071875558
84128	Experimental	0.4878716917068161	0.25	0.8800286071875558
105373250	Experimental	0.7658750416253957	0.25	0.8800286071875558
101928259	Experimental	2.2844262555213186	0.25	0.8800286071875558
165215	Experimental	-0.5265561927002663	0.25	0.8800286071875558
102723904	Experimental	0.6791336962247462	0.25	0.8800286071875558
107985782	Experimental	-2.5632124819961835	0.25	0.8800286071875558
2660	Experimental	-1.0616685629839184	0.25	0.8800286071875558
9581	Experimental	0.20665169514727327	0.25	0.8800286071875558
693122	Experimental	-1.2885517685400278	0.25	0.8800286071875558
105373252	Experimental	0.6572380912450908	0.25	0.8800286071875558
10787	Experimental	0.3339213261598245	0.25	0.8800286071875558
54602	Experimental	0.6708633158002387	0.25	0.8800286071875558
5136	Experimental	-1.7711807105770891	0.25	0.8800286071875558
79823	Experimental	0.6845701428331409	0.25	0.8800286071875558
554203	Experimental	0.5572834151080195	0.25	0.8800286071875558
26511	Experimental	0.8020253635800597	0.25	0.8800286071875558
107985708	Experimental	-1.5825422706334862	0.25	0.8800286071875558
256021	Experimental	-1.8223571379039116	0.25	0.8800286071875558
103689911	Experimental	-1.6808964262985435	0.25	0.8800286071875558
375196	Experimental	-1.9839355928389404	0.25	0.8800286071875558
1629	Experimental	0.5092781141596151	0.25	0.8800286071875558
101927385	Experimental	-0.899342630010814	0.25	0.8800286071875558
57695	Experimental	0.6501981231341466	0.25	0.8800286071875558
27148	Experimental	0.77879519928634	0.25	0.8800286071875558
1593	Experimental	0.8060119672816985	0.25	0.8800286071875558
729967	Experimental	0.26326422003397976	0.25	0.8800286071875558
8712	Experimental	-1.0616685629839184	0.25	0.8800286071875558
5074	Experimental	0.6431574300927856	0.25	0.8800286071875558
79833	Experimental	-0.8104528884516108	0.25	0.8800286071875558
105369863	Experimental	-1.4340453866781708	0.25	0.8800286071875558
105373883	Experimental	0.7520722093017842	0.25	0.8800286071875558
1880	Experimental	-0.9253255066918064	0.25	0.8800286071875558
1674	Experimental	0.10492921623555022	0.23024335057740708	0.8800286071875558
100996693	Experimental	0.5960954472051102	0.25	0.8800286071875558
106478991	Experimental	0.5942224619825572	0.25	0.8800286071875558
2623	Experimental	1.8552248164484715	0.25	0.8800286071875558
116255	Experimental	-2.673336736043881	0.25	0.8800286071875558
10013	Experimental	0.7500719282929287	0.25	0.8800286071875558
10056	Experimental	0.4673831932758559	0.25	0.8800286071875558
23443	Experimental	0.530253596789913	0.25	0.8800286071875558
79738	Experimental	0.3948604867103158	0.25	0.8800286071875558
102465256	Experimental	0.7309214831788714	0.25	0.8800286071875558
105373900	Experimental	-1.9782059780177066	0.25	0.8800286071875558
2043	Experimental	-3.65262077459589	0.25	0.8800286071875558
105373893	Experimental	0.4695495149662862	0.25	0.8800286071875558
92906	Experimental	0.3163622421316036	0.25	0.8800286071875558
9375	Experimental	0.6188501314144553	0.25	0.8800286071875558
79917	Experimental	0.6122826563200305	0.25	0.8800286071875558
6508	Experimental	-0.9027099849078432	0.25	0.8800286071875558
55593	Experimental	0.769275093602624	0.25	0.8800286071875558
54466	Experimental	-0.8584943133100852	0.25	0.8800286071875558
100506007	Experimental	0.6637697763025522	0.25	0.8800286071875558
285180	Experimental	-0.8114460700918368	0.25	0.8800286071875558
101669764	Experimental	-2.11140264698406	0.25	0.8800286071875558
8745	Experimental	-6.427588739634284	0.25	0.8800286071875558
200726	Experimental	-1.5825422706334862	0.25	0.8800286071875558
105373852	Experimental	-2.9125804211469535	0.25	0.8800286071875558
4060	Experimental	-1.3148460817478407	0.25	0.8800286071875558
151194	Experimental	0.5903762163327484	0.25	0.8800286071875558
102724714	Experimental	-3.289648346747931	0.25	0.8800286071875558
389860	Experimental	1.8165131211830436	0.25	0.8800286071875558
338758	Experimental	0.24838218832080672	0.25	0.8800286071875558
109729146	Experimental	-0.5980598226053289	0.25	0.8800286071875558
1373	Experimental	-3.384254556460995	0.25	0.8800286071875558
23483	Experimental	0.5459367960047414	0.25	0.8800286071875558
105374506	Experimental	-2.5301052701254503	0.25	0.8800286071875558
107985981	Experimental	-1.3869196480123949	0.25	0.8800286071875558
105369885	Experimental	-1.0099629737338864	0.25	0.8800286071875558
100507533	Experimental	-3.2287084211214716	0.25	0.8800286071875558
101928103	Experimental	-2.1427364684360155	0.25	0.8800286071875558
105369875	Experimental	-1.564205455050722	0.25	0.8800286071875558
55757	Experimental	0.614878695797153	0.25	0.8800286071875558
105369876	Experimental	-0.7363659972365006	0.25	0.8800286071875558
5611	Experimental	0.5705853205939272	0.25	0.8800286071875558
3737	Experimental	-2.3324661029682816	0.25	0.8800286071875558
25834	Experimental	1.1241272914576323	0.25	0.8800286071875558
3577	Experimental	1.0563073814214816	0.25	0.8800286071875558
9071	Experimental	-0.8147452343405314	0.25	0.8800286071875558
160419	Experimental	-1.0616685629839184	0.25	0.8800286071875558
112268114	Experimental	-1.8559092850443657	0.25	0.8800286071875558
112268430	Experimental	-0.5130577283794895	0.25	0.8800286071875558
54328	Experimental	-1.0616685629839184	0.25	0.8800286071875558
105374497	Experimental	-1.564205455050722	0.25	0.8800286071875558
109617008	Experimental	-1.0616685629839184	0.25	0.8800286071875558
6546	Experimental	0.541170282052029	0.25	0.8800286071875558
79102	Experimental	-1.610284674226891	0.25	0.8800286071875558
23624	Experimental	0.8483882431479772	0.25	0.8800286071875558
2920	Experimental	0.2503770536151847	0.25	0.8800286071875558
677821	Experimental	0.48374472246641104	0.25	0.8800286071875558
107985388	Experimental	1.0056254741164308	0.25	0.8800286071875558
9354	Experimental	-0.8129904754390261	0.25	0.8800286071875558
140699	Experimental	0.626003348330986	0.25	0.8800286071875558
23387	Experimental	-0.9940968070221134	0.25	0.8800286071875558
23052	Experimental	0.7133644180564881	0.25	0.8800286071875558
101410545	Experimental	-2.823031381613054	0.25	0.8800286071875558
22938	Experimental	0.505156784541495	0.25	0.8800286071875558
105370549	Experimental	1.2348496450121813	0.25	0.8800286071875558
107986298	Experimental	0.7342725785424605	0.25	0.8800286071875558
384	Experimental	1.0940829878588292	0.25	0.8800286071875558
22839	Experimental	-0.8182554023628054	0.25	0.8800286071875558
5509	Experimental	0.7282032192460103	0.25	0.8800286071875558
160140	Experimental	0.6285920965017321	0.25	0.8800286071875558
10983	Experimental	0.833207533345669	0.25	0.8800286071875558
55333	Experimental	0.6346493667400499	0.25	0.8800286071875558
6164	Experimental	0.5488189711682567	0.25	0.8800286071875558
3587	Experimental	-1.0616685629839184	0.25	0.8800286071875558
23284	Experimental	-0.7662084942316526	0.25	0.8800286071875558
5783	Experimental	-0.40033564417959944	0.25	0.8800286071875558
63916	Experimental	1.0893630317189833	0.23024335057740708	0.8800286071875558
152815	Experimental	0.549449628610792	0.25	0.8800286071875558
685	Experimental	-4.467942594216667	0.25	0.8800286071875558
105370547	Experimental	1.030256090240391	0.25	0.8800286071875558
130	Experimental	-1.5717646123693743	0.25	0.8800286071875558
124	Experimental	-2.9125804211469535	0.25	0.8800286071875558
10955	Experimental	0.9799848777306566	0.25	0.8800286071875558
152926	Experimental	0.8262830904900347	0.25	0.8800286071875558
101928075	Experimental	-0.5968563735636354	0.25	0.8800286071875558
2633	Experimental	-6.375117238171179	0.25	0.8800286071875558
56649	Experimental	-1.8127834629974007	0.25	0.8800286071875558
100533975	Experimental	0.5410638261750028	0.25	0.8800286071875558
8898	Experimental	0.37260455860866365	0.25	0.8800286071875558
731223	Experimental	-1.2904841183550586	0.25	0.8800286071875558
90204	Experimental	0.8700088241202325	0.25	0.8800286071875558
55657	Experimental	0.6312611254875218	0.25	0.8800286071875558
55256	Experimental	-0.7264210026324013	0.25	0.8800286071875558
7173	Experimental	-1.9016611711160265	0.25	0.8800286071875558
22824	Experimental	0.6944508329048732	0.25	0.8800286071875558
10692	Experimental	-2.1881643938416078	0.25	0.8800286071875558
101927355	Experimental	-1.6462068341951024	0.25	0.8800286071875558
285555	Experimental	0.33504441821463216	0.25	0.8800286071875558
26013	Experimental	-5.0268811091631305	0.25	0.8800286071875558
53343	Experimental	0.2564800592015701	0.25	0.8800286071875558
55218	Experimental	0.7490831365870164	0.25	0.8800286071875558
834	Experimental	-4.149969159303196	0.25	0.8800286071875558
105377297	Experimental	-3.163771789446901	0.25	0.8800286071875558
890	Experimental	0.5079547502305344	0.25	0.8800286071875558
105377402	Experimental	-2.145351185569531	0.25	0.8800286071875558
26039	Experimental	0.6164025210964411	0.25	0.8800286071875558
57563	Experimental	0.5485747642277584	0.25	0.8800286071875558
285556	Experimental	-1.6591565936524386	0.25	0.8800286071875558
107985743	Experimental	-1.394607793720455	0.25	0.8800286071875558
51138	Experimental	0.3824854342494996	0.25	0.8800286071875558
4316	Experimental	-5.3337283736278405	0.25	0.8800286071875558
143872	Experimental	-0.5147070201836773	0.25	0.8800286071875558
105377272	Experimental	-3.1782593466669464	0.25	0.8800286071875558
57562	Experimental	-1.593036940828185	0.25	0.8800286071875558
54896	Experimental	0.8669047966849739	0.25	0.8800286071875558
78997	Experimental	1.3252598430969191	0.25	0.8800286071875558
100532736	Experimental	0.9011700463198071	0.25	0.8800286071875558
57646	Experimental	1.070689335596183	0.23024335057740708	0.8800286071875558
3172	Experimental	-1.4930241126235748	0.25	0.8800286071875558
101928847	Experimental	-1.564205455050722	0.25	0.8800286071875558
57468	Experimental	-2.138819954281952	0.25	0.8800286071875558
105370579	Experimental	-0.37557985491219525	0.25	0.8800286071875558
817	Experimental	-0.7803686057729359	0.25	0.8800286071875558
63925	Experimental	-0.7595517508309911	0.25	0.8800286071875558
105377283	Experimental	-0.5554012412749036	0.25	0.8800286071875558
729338	Experimental	-0.5179951058779201	0.25	0.8800286071875558
56267	Experimental	0.7945315788296193	0.25	0.8800286071875558
22872	Experimental	0.9906224796692163	0.25	0.8800286071875558
11162	Experimental	0.560989969200233	0.25	0.8800286071875558
100499177	Experimental	-0.23090118051354128	0.25	0.8800286071875558
84992	Experimental	0.4528312924484754	0.25	0.8800286071875558
10490	Experimental	0.8262948663259717	0.25	0.8800286071875558
100996939	Experimental	0.4528312924484754	0.25	0.8800286071875558
283575	Experimental	-1.8223571379039116	0.25	0.8800286071875558
100189409	Experimental	0.6392663383399582	0.23024335057740708	0.8800286071875558
4790	Experimental	0.8433775151294419	0.25	0.8800286071875558
8110	Experimental	1.0164168101586217	0.25	0.8800286071875558
53826	Experimental	-1.0616685629839184	0.25	0.8800286071875558
101929134	Experimental	1.778584387462716	0.25	0.8800286071875558
345274	Experimental	1.11518637881878	0.25	0.8800286071875558
166929	Experimental	0.5842506185449308	0.25	0.8800286071875558
140686	Experimental	0.7642099812856643	0.25	0.8800286071875558
161394	Experimental	-0.59369446362119	0.25	0.8800286071875558
101927586	Experimental	-1.400085707519538	0.25	0.8800286071875558
107985193	Experimental	-0.8332312826757793	0.25	0.8800286071875558
2079	Experimental	0.4268445999765727	0.25	0.8800286071875558
107986299	Experimental	-2.090205092074427	0.25	0.8800286071875558
100631383	Experimental	-4.051811944948936	0.25	0.8800286071875558
51399	Experimental	-0.43850572570873425	0.25	0.8800286071875558
84162	Experimental	-0.3559853276950518	0.25	0.8800286071875558
372	Experimental	-0.45613922911390364	0.25	0.8800286071875558
149775	Experimental	-1.5825422706334862	0.25	0.8800286071875558
112752	Experimental	0.35248137391087464	0.25	0.8800286071875558
9517	Experimental	0.6106928652601744	0.25	0.8800286071875558
7125	Experimental	0.8119632558102841	0.25	0.8800286071875558
112268467	Experimental	1.0049661848805547	0.25	0.8800286071875558
10972	Experimental	0.3901128501421082	0.25	0.8800286071875558
8987	Experimental	-5.550637373215108	0.25	0.8800286071875558
9885	Experimental	1.0044054255331134	0.25	0.8800286071875558
84181	Experimental	0.06641301490249167	0.25	0.8800286071875558
1477	Experimental	0.7793907963320246	0.25	0.8800286071875558
105377369	Experimental	0.2531844742781419	0.23024335057740708	0.8800286071875558
55959	Experimental	-1.0102571456239424	0.25	0.8800286071875558
132720	Experimental	0.5470034736628115	0.25	0.8800286071875558
9061	Experimental	0.2019447774131808	0.25	0.8800286071875558
23357	Experimental	0.7922396794612222	0.25	0.8800286071875558
647979	Experimental	0.5630231918807209	0.25	0.8800286071875558
105372606	Experimental	0.33800354070286015	0.25	0.8800286071875558
57117	Experimental	0.6368826849588539	0.25	0.8800286071875558
22977	Experimental	0.6470408917277082	0.25	0.8800286071875558
23508	Experimental	-0.31526582372432	0.25	0.8800286071875558
57862	Experimental	0.9529292340425402	0.25	0.8800286071875558
64850	Experimental	0.7259354497609867	0.25	0.8800286071875558
8999	Experimental	-1.5825422706334862	0.25	0.8800286071875558
3145	Experimental	-1.107566850178626	0.25	0.8800286071875558
353238	Experimental	-1.0616685629839184	0.25	0.8800286071875558
329	Experimental	-0.5938119966882736	0.25	0.8800286071875558
23051	Experimental	0.49643370997055836	0.25	0.8800286071875558
132332	Experimental	-1.564205455050722	0.25	0.8800286071875558
143879	Experimental	0.5745961292501376	0.25	0.8800286071875558
105377399	Experimental	-0.625234248360693	0.25	0.8800286071875558
105377289	Experimental	2.204232929016896	0.25	0.8800286071875558
653820	Experimental	0.6303435741709946	0.25	0.8800286071875558
105372621	Experimental	-1.0816906322509618	0.25	0.8800286071875558
105370578	Experimental	-2.16210457993057	0.25	0.8800286071875558
3745	Experimental	1.0864720302789028	0.25	0.8800286071875558
9702	Experimental	0.3742342059083849	0.25	0.8800286071875558
5910	Experimental	0.33991900476223513	0.25	0.8800286071875558
658	Experimental	-4.61502823465446	0.25	0.8800286071875558
84803	Experimental	0.5739275069724207	0.25	0.8800286071875558
26499	Experimental	-0.813856304396047	0.25	0.8800286071875558
51230	Experimental	0.9313224724858062	0.25	0.8800286071875558
120406	Experimental	2.204232929016896	0.25	0.8800286071875558
102466719	Experimental	-0.8592150105662044	0.25	0.8800286071875558
5203	Experimental	0.5450669819704619	0.25	0.8800286071875558
57148	Experimental	0.4085775475454585	0.25	0.8800286071875558
6731	Experimental	0.5554036844837273	0.25	0.8800286071875558
152559	Experimental	0.3148286108853479	0.25	0.8800286071875558
3015	Experimental	0.46994531022013475	0.25	0.8800286071875558
5530	Experimental	0.2832443412529112	0.25	0.8800286071875558
105369519	Experimental	0.7251983142997682	0.25	0.8800286071875558
57182	Experimental	0.39012571576911204	0.25	0.8800286071875558
101927305	Experimental	0.6110576090957756	0.25	0.8800286071875558
338657	Experimental	-1.0022541531671432	0.25	0.8800286071875558
26057	Experimental	0.8900055215243251	0.25	0.8800286071875558
54978	Experimental	-0.3471673679467364	0.39285714285714285	0.9798038293097833
56623	Experimental	0.7862900966938251	0.39285714285714285	0.9798038293097833
1830	Experimental	0.03715383604198343	0.39285714285714285	0.9798038293097833
101928784	Experimental	0.14905312869127652	0.39285714285714285	0.9798038293097833
55964	Experimental	-1.572707576311627	0.39285714285714285	0.9798038293097833
10285	Experimental	0.6357394832577159	0.39285714285714285	0.9798038293097833
4210	Experimental	0.6817647602717325	0.39285714285714285	0.9798038293097833
51028	Experimental	0.5142322865554534	0.39285714285714285	0.9798038293097833
79258	Experimental	0.7518960551105123	0.39285714285714285	0.9798038293097833
100616403	Experimental	-0.8440923634113597	0.39285714285714285	0.9798038293097833
285016	Experimental	1.0986748660729815	0.39285714285714285	0.9798038293097833
150368	Experimental	-5.789027048213797	0.39285714285714285	0.9798038293097833
728489	Experimental	-0.4950557217017191	0.39285714285714285	0.9798038293097833
145781	Experimental	0.6714169615896088	0.39285714285714285	0.9798038293097833
5071	Experimental	-1.3974118797723694	0.39285714285714285	0.9798038293097833
119392	Experimental	0.413312546308964	0.39285714285714285	0.9798038293097833
81488	Experimental	0.5613890953100232	0.39285714285714285	0.9798038293097833
107985551	Experimental	-1.1888484762870655	0.39285714285714285	0.9798038293097833
644623	Experimental	-1.9077671803292227	0.39285714285714285	0.9798038293097833
283601	Experimental	-0.9962771111540915	0.39285714285714285	0.9798038293097833
147407	Experimental	-1.8131626730676464	0.39285714285714285	0.9798038293097833
105375544	Experimental	-1.6767449164594883	0.39285714285714285	0.9798038293097833
102724323	Experimental	0.30393965212699303	0.39285714285714285	0.9798038293097833
100652770	Experimental	0.11734170986535254	0.39285714285714285	0.9798038293097833
2245	Experimental	0.572979243762925	0.39285714285714285	0.9798038293097833
27329	Experimental	-1.708646250541708	0.39285714285714285	0.9798038293097833
8323	Experimental	0.42794700549377157	0.39285714285714285	0.9798038293097833
201158	Experimental	0.9723617905402026	0.39285714285714285	0.9798038293097833
83897	Experimental	-1.5167570937791248	0.39285714285714285	0.9798038293097833
100506787	Experimental	-2.40100278565554	0.39285714285714285	0.9798038293097833
55074	Experimental	0.26909842266308276	0.39285714285714285	0.9798038293097833
105378473	Experimental	-1.9290827682178529	0.39285714285714285	0.9798038293097833
113402	Experimental	0.3382540741169496	0.39285714285714285	0.9798038293097833
101928043	Experimental	0.31748489255347945	0.39285714285714285	0.9798038293097833
9133	Experimental	0.7503095505531905	0.39285714285714285	0.9798038293097833
253725	Experimental	0.9504633190238865	0.3682271338216957	0.9798038293097833
101927541	Experimental	-0.9962771111540915	0.39285714285714285	0.9798038293097833
51660	Experimental	0.8803422059760598	0.39285714285714285	0.9798038293097833
4992	Experimental	-3.142259157298567	0.39285714285714285	0.9798038293097833
6787	Experimental	0.6225162616623664	0.39285714285714285	0.9798038293097833
54463	Experimental	-1.010344936754023	0.39285714285714285	0.9798038293097833
112268179	Experimental	0.42782069697264224	0.39285714285714285	0.9798038293097833
144983	Experimental	0.5818497198407969	0.39285714285714285	0.9798038293097833
54954	Experimental	-0.5491479048711326	0.39285714285714285	0.9798038293097833
57826	Experimental	0.5758412284969656	0.39285714285714285	0.9798038293097833
105378469	Experimental	-1.0162381033892949	0.39285714285714285	0.9798038293097833
6760	Experimental	0.6654402972875688	0.39285714285714285	0.9798038293097833
105375688	Experimental	0.25969018026421864	0.39285714285714285	0.9798038293097833
101927262	Experimental	1.7069329847977626	0.39285714285714285	0.9798038293097833
80775	Experimental	0.6597980110534711	0.39285714285714285	0.9798038293097833
1807	Experimental	-1.5167570937791248	0.39285714285714285	0.9798038293097833
284252	Experimental	0.800078113746281	0.39285714285714285	0.9798038293097833
90441	Experimental	0.5415864824373349	0.39285714285714285	0.9798038293097833
90167	Experimental	0.15211933052059193	0.39285714285714285	0.9798038293097833
79879	Experimental	0.9167283259927981	0.39285714285714285	0.9798038293097833
54778	Experimental	0.896356064895292	0.39285714285714285	0.9798038293097833
107986668	Experimental	0.6062032918402238	0.39285714285714285	0.9798038293097833
101929297	Experimental	0.6062032918402238	0.39285714285714285	0.9798038293097833
343637	Experimental	0.45204857709947766	0.39285714285714285	0.9798038293097833
1823	Experimental	-1.038260899096914	0.39285714285714285	0.9798038293097833
55802	Experimental	1.0079079262691295	0.35939677082051935	0.9798038293097833
1848	Experimental	0.47473605254690565	0.39285714285714285	0.9798038293097833
