gene_id	condition	log2_fold_change	p_value	p_value_corrected
102465434	Experimental	-1.7473475895006998	0.14285714285714285	0.731773495140218
109623456	Experimental	-0.3873643890237525	0.5714285714285714	1.0
126789	Experimental	-0.1910347048186339	0.39285714285714285	0.9798038293097833
54973	Experimental	0.6529660319563224	0.39285714285714285	0.9798038293097833
102465435	Experimental	-1.1075259560736443	0.03571428571428571	0.5343257807232763
80772	Experimental	-1.1217319479179788	0.07142857142857142	0.5887735877269057
83756	Experimental	-1.2549668903268898	0.03571428571428571	0.5343257807232763
1855	Experimental	0.5061355157044567	0.5714285714285714	1.0
102466740	Experimental	0.18779418714004475	1.0	1.0
54587	Experimental	0.028605909781994534	0.5714285714285714	1.0
54998	Experimental	-1.4118367278892454	0.14285714285714285	0.731773495140218
81669	Experimental	0.36046851322900436	0.5714285714285714	1.0
148413	Experimental	0.4603930967447803	0.5714285714285714	1.0
55052	Experimental	-0.6630801234478806	0.5714285714285714	1.0
107984868	Experimental	0.7136499915431914	0.39285714285714285	0.9798038293097833
441869	Experimental	0.9812900053465734	0.07142857142857142	0.5887735877269057
105378585	Experimental	0.595979554580182	0.07142857142857142	0.5887735877269057
643965	Experimental	0.8880736380172468	0.07142857142857142	0.5887735877269057
102724312	Experimental	0.06336938661960989	1.0	1.0
107985729	Experimental	-0.44247454978401746	1.0	1.0
64856	Experimental	-0.7177461635919602	0.14285714285714285	0.731773495140218
219293	Experimental	-0.8160716446833145	0.14285714285714285	0.731773495140218
83858	Experimental	-1.405301696710172	0.03571428571428571	0.5343257807232763
55210	Experimental	-0.6603390741432177	0.07142857142857142	0.5887735877269057
339453	Experimental	-0.4256091046573892	0.39285714285714285	0.9798038293097833
29101	Experimental	-1.237459147301428	0.14285714285714285	0.731773495140218
643988	Experimental	-4.7901883880749345	0.03571428571428571	0.5343257807232763
105378586	Experimental	-2.688539076801715	0.03571428571428571	0.5343257807232763
142678	Experimental	-1.3423180299701334	0.03571428571428571	0.5343257807232763
8510	Experimental	-0.9194241215719835	0.03571428571428571	0.5343257807232763
984	Experimental	0.5513390414209801	0.39285714285714285	0.9798038293097833
728661	Experimental	1.02306281299401	0.14285714285714285	0.731773495140218
8511	Experimental	-1.1939179759123981	0.07142857142857142	0.5887735877269057
728642	Experimental	0.8279050239807847	0.39285714285714285	0.9798038293097833
9906	Experimental	0.46579534973733977	0.5714285714285714	1.0
112268218	Experimental	0.9538678934480577	0.7857142857142857	1.0
65220	Experimental	0.6375419826109989	0.7857142857142857	1.0
2782	Experimental	0.7493259725957075	0.39285714285714285	0.9798038293097833
105378949	Experimental	0.43749959781037795	0.39285714285714285	0.9798038293097833
163688	Experimental	-0.24443261277184192	0.7857142857142857	1.0
339456	Experimental	-0.8069079325641376	0.07142857142857142	0.5887735877269057
85452	Experimental	-2.711672725380523	0.07142857142857142	0.5887735877269057
107984872	Experimental	-1.2029368917885725	0.5714285714285714	1.0
105378589	Experimental	-0.9166598157207304	0.03571428571428571	0.5343257807232763
2563	Experimental	-4.6103501068269	0.03571428571428571	0.5343257807232763
105378590	Experimental	-0.14086163121545078	1.0	1.0
105378591	Experimental	-0.7497364836032274	0.7857142857142857	1.0
5590	Experimental	0.9241158231210562	0.3682271338216957	0.9798038293097833
100506504	Experimental	0.07654734667411546	1.0	1.0
199990	Experimental	-1.3066776589315616	0.14285714285714285	0.731773495140218
112268219	Experimental	-1.2872896986839335	0.03571428571428571	0.5343257807232763
105378593	Experimental	-1.740637796730013	0.25	0.8800286071875558
6497	Experimental	-1.507012778026372	0.25	0.8800286071875558
79906	Experimental	-0.554503397347903	0.14285714285714285	0.731773495140218
100129534	Experimental	-1.132054601494953	0.07142857142857142	0.5887735877269057
11079	Experimental	-1.3834763097336975	0.14285714285714285	0.731773495140218
5192	Experimental	0.6253825019776034	0.7857142857142857	1.0
9651	Experimental	0.8962367599443287	0.03571428571428571	0.5343257807232763
55229	Experimental	1.0927766559792946	0.1337011258089638	0.731773495140218
388585	Experimental	-0.14086163121545078	1.0	1.0
115110	Experimental	-2.9970663689387016	0.39285714285714285	0.9798038293097833
8764	Experimental	-2.2121004929043955	0.7857142857142857	1.0
100996583	Experimental	-0.14086163121545078	1.0	1.0
127281	Experimental	0.9053588572885439	0.7857142857142857	1.0
79258	Experimental	0.7518960551105116	0.39285714285714285	0.9798038293097833
105378597	Experimental	1.5581523470976504	0.5714285714285714	1.0
100287898	Experimental	1.9098906988705673	0.5714285714285714	1.0
105378603	Experimental	-0.14086163121545078	1.0	1.0
105378602	Experimental	-0.14086163121545078	1.0	1.0
105378601	Experimental	-0.14086163121545078	1.0	1.0
112268220	Experimental	-0.14086163121545078	1.0	1.0
107985732	Experimental	-0.14086163121545078	1.0	1.0
105378600	Experimental	-0.14086163121545078	1.0	1.0
105378598	Experimental	-0.14086163121545078	1.0	1.0
107984904	Experimental	-0.14086163121545078	1.0	1.0
105378599	Experimental	-0.14086163121545078	1.0	1.0
140625	Experimental	-0.6710644847790392	1.0	1.0
440556	Experimental	-0.14086163121545078	1.0	1.0
63976	Experimental	-2.492634034669054	0.39285714285714285	0.9798038293097833
100422968	Experimental	-0.14086163121545078	1.0	1.0
105378606	Experimental	-0.14086163121545078	1.0	1.0
107984909	Experimental	-0.14086163121545078	1.0	1.0
105378605	Experimental	-0.14086163121545078	1.0	1.0
105378604	Experimental	-0.7497364836032274	0.7857142857142857	1.0
27237	Experimental	0.6011353453593077	0.5714285714285714	1.0
1953	Experimental	-0.24238518151937793	0.39285714285714285	0.9798038293097833
105378608	Experimental	0.026886507502904812	1.0	1.0
693135	Experimental	-0.14086163121545078	1.0	1.0
105378607	Experimental	-0.14086163121545078	1.0	1.0
127262	Experimental	0.847472755066465	0.25	0.8800286071875558
49856	Experimental	0.945255988379131	0.14285714285714285	0.731773495140218
7161	Experimental	-1.4453353406614022	0.39285714285714285	0.9798038293097833
105378610	Experimental	-1.773413106724083	1.0	1.0
105378609	Experimental	-0.726635227863136	1.0	1.0
57212	Experimental	-3.8559602002052253	0.03571428571428571	0.5343257807232763
148870	Experimental	-0.5588377968080194	0.7857142857142857	1.0
388588	Experimental	-0.36075546682409115	0.39285714285714285	0.9798038293097833
57470	Experimental	-0.940541022758725	0.14285714285714285	0.731773495140218
9731	Experimental	1.0008005907937572	0.25	0.8800286071875558
1677	Experimental	0.1287847646912165	0.5714285714285714	1.0
107984910	Experimental	-1.0480462146715244	0.03571428571428571	0.5343257807232763
339448	Experimental	0.9705752997238789	0.39285714285714285	0.9798038293097833
100133612	Experimental	-0.9175243117152487	0.39285714285714285	0.9798038293097833
728716	Experimental	-0.14086163121545078	1.0	1.0
105376672	Experimental	-0.14086163121545078	1.0	1.0
105376673	Experimental	-1.9782059780177075	0.25	0.8800286071875558
284661	Experimental	-0.14086163121545078	1.0	1.0
105376674	Experimental	-0.726635227863136	1.0	1.0
105376679	Experimental	-0.14086163121545078	1.0	1.0
107985376	Experimental	-1.1305765582135463	0.5714285714285714	1.0
55966	Experimental	-3.571144689175055	0.07142857142857142	0.5887735877269057
105376680	Experimental	-0.14086163121545078	1.0	1.0
102724429	Experimental	-0.14086163121545078	1.0	1.0
105376681	Experimental	-0.14086163121545078	1.0	1.0
105376682	Experimental	-0.14086163121545078	1.0	1.0
107984911	Experimental	-0.14086163121545078	1.0	1.0
105376686	Experimental	1.4362341149454745	0.5714285714285714	1.0
100616421	Experimental	-0.17902260805654285	1.0	1.0
261734	Experimental	0.696641436198768	0.03571428571428571	0.5343257807232763
8514	Experimental	0.46489078408836015	0.39285714285714285	0.9798038293097833
26038	Experimental	0.13581934482974353	1.0	1.0
105376687	Experimental	-0.14086163121545078	1.0	1.0
6146	Experimental	0.09321748070868266	0.7857142857142857	1.0
107985733	Experimental	0.30250936689734703	0.7857142857142857	1.0
102724450	Experimental	-0.17568773263452706	1.0	1.0
388591	Experimental	-0.07352102352234623	0.7857142857142857	1.0
23463	Experimental	0.8927864713192888	0.39285714285714285	0.9798038293097833
148645	Experimental	-0.9569126243548765	0.39285714285714285	0.9798038293097833
390992	Experimental	1.5581523470976504	0.5714285714285714	1.0
387509	Experimental	0.2962772801218129	0.7857142857142857	1.0
11332	Experimental	1.0107938476945948	0.5485954657999336	1.0
54626	Experimental	0.7944560875151686	0.07142857142857142	0.5887735877269057
83715	Experimental	0.28671627502750974	0.25	0.8800286071875558
100422975	Experimental	-0.14086163121545078	1.0	1.0
8718	Experimental	0.8415899882668773	0.25	0.8800286071875558
57449	Experimental	0.8609105844629013	0.14285714285714285	0.731773495140218
79707	Experimental	-0.3169129998583885	0.25	0.8800286071875558
80835	Experimental	-2.4221581576597155	0.39285714285714285	0.9798038293097833
107984912	Experimental	-0.14086163121545078	1.0	1.0
3104	Experimental	0.9787974194565333	0.39285714285714285	0.9798038293097833
9903	Experimental	0.628062673013904	0.39285714285714285	0.9798038293097833
107984913	Experimental	0.6645752435661036	0.39285714285714285	0.9798038293097833
148479	Experimental	0.3279338013002554	0.7857142857142857	1.0
90326	Experimental	0.8612680022443182	0.7857142857142857	1.0
55735	Experimental	0.5385964372099212	0.5714285714285714	1.0
100505887	Experimental	-0.14086163121545078	1.0	1.0
110841581	Experimental	-0.2723787719568409	0.5714285714285714	1.0
23261	Experimental	0.07623820959485704	0.5714285714285714	1.0
105376692	Experimental	-0.14086163121545078	1.0	1.0
102725193	Experimental	-0.14086163121545078	1.0	1.0
101928836	Experimental	-0.14086163121545078	1.0	1.0
105376691	Experimental	-0.14086163121545078	1.0	1.0
105376689	Experimental	-2.9306578819472233	0.03571428571428571	0.5343257807232763
9341	Experimental	-0.22941594764401135	0.25	0.8800286071875558
8863	Experimental	-1.2959718555990427	0.03571428571428571	0.5343257807232763
10911	Experimental	-0.726635227863136	1.0	1.0
3604	Experimental	1.1872670733327142	0.14285714285714285	0.731773495140218
11315	Experimental	0.5194275843293336	0.39285714285714285	0.9798038293097833
54206	Experimental	0.7506324584359682	0.25	0.8800286071875558
107984915	Experimental	1.1902136652307265	0.5714285714285714	1.0
102724539	Experimental	-1.4382507620635114	1.0	1.0
105376695	Experimental	-0.7497364836032274	0.7857142857142857	1.0
50651	Experimental	-2.8569253310065132	0.03571428571428571	0.5343257807232763
473	Experimental	1.0236717894077587	0.14285714285714285	0.731773495140218
102724552	Experimental	-0.2782205752838157	1.0	1.0
106632271	Experimental	-0.14086163121545078	1.0	1.0
2023	Experimental	0.12382591576273191	0.7857142857142857	1.0
102465436	Experimental	-2.603702829305219	0.7857142857142857	1.0
100505975	Experimental	0.1665287301500287	0.5714285714285714	1.0
112268261	Experimental	-2.6142713429314313	1.0	1.0
765	Experimental	-0.14086163121545078	1.0	1.0
155184	Experimental	-2.075209349333711	0.39285714285714285	0.9798038293097833
6518	Experimental	-4.834663698004376	0.03571428571428571	0.5343257807232763
80045	Experimental	0.6448088411639508	0.03571428571428571	0.5343257807232763
106614088	Experimental	-2.4881019769262025	0.39285714285714285	0.9798038293097833
407040	Experimental	-0.5797048269107201	0.39285714285714285	0.9798038293097833
102724571	Experimental	-2.9433638677846474	0.14285714285714285	0.731773495140218
9563	Experimental	0.8240524373654838	0.07142857142857142	0.5887735877269057
80176	Experimental	0.10511570069526184	0.5714285714285714	1.0
100506022	Experimental	0.36296004492333533	0.5714285714285714	1.0
84275	Experimental	0.3102117339866153	0.5714285714285714	1.0
199953	Experimental	-0.6593509217399601	0.25	0.8800286071875558
107985734	Experimental	0.2285892851707013	0.5714285714285714	1.0
105376712	Experimental	-0.14086163121545078	1.0	1.0
5293	Experimental	0.09693065280041949	0.7857142857142857	1.0
644997	Experimental	-0.14086163121545078	1.0	1.0
101929074	Experimental	-1.2224261648799575	0.39285714285714285	0.9798038293097833
22883	Experimental	0.8492975657037509	0.7857142857142857	1.0
56998	Experimental	-1.1562322553681017	0.7857142857142857	1.0
105376717	Experimental	-0.09027868313737698	0.5714285714285714	1.0
84328	Experimental	0.5575183534739203	0.25	0.8800286071875558
64802	Experimental	0.9631144603040434	0.14285714285714285	0.731773495140218
113391335	Experimental	-1.9363060171906392	0.07142857142857142	0.5887735877269057
100847055	Experimental	-0.14086163121545078	1.0	1.0
116362	Experimental	-5.045269089982826	0.03571428571428571	0.5343257807232763
10277	Experimental	0.40664921707577606	0.7857142857142857	1.0
23095	Experimental	1.1368731764803535	0.25	0.8800286071875558
105376725	Experimental	1.291815540911132	0.14285714285714285	0.731773495140218
5226	Experimental	-0.5045362006185001	0.03571428571428571	0.5343257807232763
100526739	Experimental	-0.07846402329435395	0.7857142857142857	1.0
378708	Experimental	-0.09631340392376891	0.7857142857142857	1.0
1325	Experimental	0.7694040201013347	0.14285714285714285	0.731773495140218
1676	Experimental	1.0659406701438812	0.35939677082051935	0.9798038293097833
5195	Experimental	0.7378873940746244	0.7857142857142857	1.0
54897	Experimental	0.8194596144390157	0.25	0.8800286071875558
105376733	Experimental	1.5581523470976504	0.5714285714285714	1.0
105376735	Experimental	-2.3646797798157917	0.03571428571428571	0.5343257807232763
148345	Experimental	-0.9007059374807873	0.39285714285714285	0.9798038293097833
23435	Experimental	0.2879847958319455	0.39285714285714285	0.9798038293097833
10747	Experimental	-0.4979703779011502	0.25	0.8800286071875558
6723	Experimental	-0.5936193281925178	0.5714285714285714	1.0
5394	Experimental	0.19237450044818374	0.5714285714285714	1.0
105376736	Experimental	-0.04738181676993367	1.0	1.0
2475	Experimental	0.4923749808599176	0.7857142857142857	1.0
100873935	Experimental	0.3122116629698317	0.5714285714285714	1.0
10218	Experimental	-0.035111274777355754	0.5485954657999336	1.0
29914	Experimental	-0.2478105956669553	0.39285714285714285	0.9798038293097833
105376737	Experimental	-2.4709042974080706	0.03571428571428571	0.5343257807232763
105376739	Experimental	-0.14086163121545078	1.0	1.0
105376740	Experimental	-0.6710644847790392	1.0	1.0
57540	Experimental	0.812928620209224	0.14285714285714285	0.731773495140218
112268221	Experimental	-0.9266419566756599	0.5714285714285714	1.0
101929181	Experimental	-0.09411706562755966	1.0	1.0
26232	Experimental	-0.5343539617595684	0.39285714285714285	0.9798038293097833
93611	Experimental	0.5174522606795076	0.25	0.8800286071875558
26270	Experimental	0.40289280218169093	0.5714285714285714	1.0
10459	Experimental	0.32483484707891774	0.7857142857142857	1.0
374946	Experimental	1.5581523470976504	0.5714285714285714	1.0
57085	Experimental	0.3031175468957339	0.25	0.8800286071875558
284498	Experimental	-0.10336728935137751	0.5714285714285714	1.0
102724659	Experimental	-0.14086163121545078	1.0	1.0
4524	Experimental	-0.044344809985187666	0.7857142857142857	1.0
1185	Experimental	-0.015356235134283469	0.7857142857142857	1.0
100379251	Experimental	-0.23106836778840523	0.7857142857142857	1.0
4878	Experimental	-0.6390700131898636	0.5714285714285714	1.0
4879	Experimental	-1.0142990866736041	0.39285714285714285	0.9798038293097833
26829	Experimental	-0.14086163121545078	1.0	1.0
90231	Experimental	0.6743047824478998	0.7857142857142857	1.0
5351	Experimental	0.7613619698455093	0.7857142857142857	1.0
9927	Experimental	0.8605408832846106	0.5714285714285714	1.0
60672	Experimental	0.6888317571462779	0.39285714285714285	0.9798038293097833
102466982	Experimental	-0.40968422577391417	1.0	1.0
943	Experimental	-0.5963623014336866	1.0	1.0
102465836	Experimental	-0.14086163121545078	1.0	1.0
7133	Experimental	-1.564943510259652	0.25	0.8800286071875558
100616438	Experimental	-0.14086163121545078	1.0	1.0
107984917	Experimental	-0.14086163121545078	1.0	1.0
55187	Experimental	0.6886254513503951	0.14285714285714285	0.731773495140218
677885	Experimental	0.36640325865274176	0.7857142857142857	1.0
105376744	Experimental	-1.3855701079295266	0.03571428571428571	0.5343257807232763
9249	Experimental	-0.4546920560850303	0.39285714285714285	0.9798038293097833
102466722	Experimental	-0.11979768283782223	1.0	1.0
343066	Experimental	-0.14086163121545078	1.0	1.0
126767	Experimental	-0.14086163121545078	1.0	1.0
93190	Experimental	-0.14086163121545078	1.0	1.0
390999	Experimental	-0.7497364836032274	0.7857142857142857	1.0
65121	Experimental	-0.14086163121545078	1.0	1.0
105376745	Experimental	-0.14086163121545078	1.0	1.0
440560	Experimental	-0.14086163121545078	1.0	1.0
343069	Experimental	1.4362341149454745	0.5714285714285714	1.0
65122	Experimental	-0.14086163121545078	1.0	1.0
400735	Experimental	-0.14086163121545078	1.0	1.0
343071	Experimental	-0.14086163121545078	1.0	1.0
441871	Experimental	-0.14086163121545078	1.0	1.0
440561	Experimental	-0.14086163121545078	1.0	1.0
101929983	Experimental	-0.14086163121545078	1.0	1.0
649330	Experimental	-0.7497364836032274	0.7857142857142857	1.0
441873	Experimental	-0.7497364836032274	0.7857142857142857	1.0
649324	Experimental	-0.14086163121545078	1.0	1.0
440563	Experimental	-0.14086163121545078	1.0	1.0
645354	Experimental	-0.14086163121545078	1.0	1.0
645359	Experimental	-0.14086163121545078	1.0	1.0
101060301	Experimental	-0.14086163121545078	1.0	1.0
343070	Experimental	-0.14086163121545078	1.0	1.0
400736	Experimental	-0.14086163121545078	1.0	1.0
391003	Experimental	-0.14086163121545078	1.0	1.0
343068	Experimental	-0.7497364836032274	0.7857142857142857	1.0
391002	Experimental	-0.7497364836032274	0.7857142857142857	1.0
645382	Experimental	-0.14086163121545078	1.0	1.0
653619	Experimental	-0.6710644847790392	1.0	1.0
729528	Experimental	-0.14086163121545078	1.0	1.0
645414	Experimental	-0.14086163121545078	1.0	1.0
391004	Experimental	-0.14086163121545078	1.0	1.0
645425	Experimental	-0.14086163121545078	1.0	1.0
126755	Experimental	-2.1113018826413703	0.03571428571428571	0.5343257807232763
102724856	Experimental	-0.726635227863136	1.0	1.0
107984918	Experimental	-0.726635227863136	1.0	1.0
10630	Experimental	0.8301289542958199	0.7857142857142857	1.0
107984919	Experimental	-0.7415379045330953	0.5714285714285714	1.0
105378612	Experimental	-1.7333858838936573	0.03571428571428571	0.5343257807232763
105376756	Experimental	-0.14086163121545078	1.0	1.0
7799	Experimental	0.7198153829617627	0.7857142857142857	1.0
23254	Experimental	0.11954884305589461	0.7857142857142857	1.0
107985467	Experimental	-1.9363060171906392	0.07142857142857142	0.5887735877269057
107985468	Experimental	-0.14086163121545078	1.0	1.0
105376762	Experimental	-0.31760101425017384	1.0	1.0
105376759	Experimental	-0.14086163121545078	1.0	1.0
107985469	Experimental	-1.5787132755693978	0.5714285714285714	1.0
200197	Experimental	0.7941539752708056	0.03571428571428571	0.5343257807232763
55092	Experimental	0.4551387651519681	0.03571428571428571	0.5343257807232763
727684	Experimental	-0.7497364836032274	0.7857142857142857	1.0
114827	Experimental	-0.5224360977084247	0.25	0.8800286071875558
101927417	Experimental	-1.2205146973409668	0.14285714285714285	0.731773495140218
101927441	Experimental	0.7661106042845178	0.14285714285714285	0.731773495140218
79180	Experimental	1.060575475567541	0.1337011258089638	0.731773495140218
11330	Experimental	-1.2504692100403594	0.7857142857142857	1.0
63036	Experimental	-1.3474384863917166	0.07142857142857142	0.5887735877269057
105376767	Experimental	-0.14086163121545078	1.0	1.0
51032	Experimental	0.052511159969588106	1.0	1.0
842	Experimental	0.10131760917458123	0.7857142857142857	1.0
23341	Experimental	-0.13064486510884593	0.5714285714285714	1.0
107397391	Experimental	-0.14086163121545078	1.0	1.0
79814	Experimental	0.5902558829619362	0.39285714285714285	0.9798038293097833
84301	Experimental	0.3849288540568932	0.5714285714285714	1.0
6248	Experimental	0.27833953539599604	0.7857142857142857	1.0
23207	Experimental	0.9245784777729843	0.14285714285714285	0.731773495140218
284723	Experimental	-0.002151058057937057	1.0	1.0
110806303	Experimental	-0.33132050070287605	0.7857142857142857	1.0
388595	Experimental	-0.14086163121545078	1.0	1.0
54751	Experimental	0.3250042624697043	0.14285714285714285	0.731773495140218
440567	Experimental	-1.380948811968379	0.14285714285714285	0.731773495140218
729614	Experimental	-0.002944783486186482	1.0	1.0
23013	Experimental	0.8903202974461107	0.5714285714285714	1.0
7709	Experimental	0.9713418890998423	0.14285714285714285	0.731773495140218
149563	Experimental	-0.14086163121545078	1.0	1.0
27129	Experimental	-2.933612122628042	0.07142857142857142	0.5887735877269057
1187	Experimental	-3.332128634127074	0.03571428571428571	0.5343257807232763
1188	Experimental	0.2258705938733608	0.7857142857142857	1.0
348487	Experimental	0.795297940644633	0.07142857142857142	0.5887735877269057
1969	Experimental	0.20257917342295426	0.7857142857142857	1.0
101927479	Experimental	-1.0635256710201886	0.03571428571428571	0.5343257807232763
128272	Experimental	-1.1144379165932874	0.39285714285714285	0.9798038293097833
101927546	Experimental	-1.7595669617321763	0.7857142857142857	1.0
79363	Experimental	0.8821334345962263	0.03571428571428571	0.5343257807232763
54455	Experimental	0.5265876207306	0.39285714285714285	0.9798038293097833
26099	Experimental	0.6421441565621869	0.5714285714285714	1.0
374955	Experimental	0.7500220203981628	0.5714285714285714	1.0
55707	Experimental	0.923787258040167	0.5714285714285714	1.0
107984921	Experimental	0.5348095283425663	0.39285714285714285	0.9798038293097833
114819	Experimental	0.7125707172845318	0.07142857142857142	0.5887735877269057
26871	Experimental	0.2596901802642181	0.39285714285714285	0.9798038293097833
107985757	Experimental	-0.14086163121545078	1.0	1.0
100132147	Experimental	-0.5082084680546956	0.5714285714285714	1.0
107985758	Experimental	-0.9166598157207304	0.03571428571428571	0.5343257807232763
7195	Experimental	-0.14086163121545078	1.0	1.0
55672	Experimental	0.3295779277192885	0.5714285714285714	1.0
105376794	Experimental	0.003309852320523276	0.7857142857142857	1.0
84809	Experimental	0.4706674790239524	0.39285714285714285	0.9798038293097833
11209	Experimental	-0.8416241178986614	0.14285714285714285	0.731773495140218
107985736	Experimental	-2.599587684496914	0.39285714285714285	0.9798038293097833
26869	Experimental	-0.726635227863136	1.0	1.0
107985759	Experimental	-0.14086163121545078	1.0	1.0
284729	Experimental	-3.2331257494474097	0.03571428571428571	0.5343257807232763
100189045	Experimental	-0.6710644847790392	1.0	1.0
6060	Experimental	-0.726635227863136	1.0	1.0
11223	Experimental	-0.30383732131201846	0.5714285714285714	1.0
100500876	Experimental	-0.14086163121545078	1.0	1.0
100189298	Experimental	-0.14086163121545078	1.0	1.0
112267871	Experimental	-2.4242613672444673	0.39285714285714285	0.9798038293097833
7193	Experimental	-2.34061362801659	0.39285714285714285	0.9798038293097833
100189183	Experimental	-0.14086163121545078	1.0	1.0
105376805	Experimental	-4.343578364574036	0.03571428571428571	0.5343257807232763
791226	Experimental	-0.14086163121545078	1.0	1.0
26870	Experimental	-0.14086163121545078	1.0	1.0
9696	Experimental	-0.4391749504859543	0.03571428571428571	0.5343257807232763
4237	Experimental	-4.452685671819946	0.5714285714285714	1.0
105376806	Experimental	-4.144739957073514	0.14285714285714285	0.731773495140218
23400	Experimental	1.0598375605998274	0.14285714285714285	0.731773495140218
6390	Experimental	0.5759417967690978	0.7857142857142857	1.0
11240	Experimental	-3.5952850080043004	0.03571428571428571	0.5343257807232763
105376808	Experimental	-0.14086163121545078	1.0	1.0
400743	Experimental	-1.4145107730375137	0.39285714285714285	0.9798038293097833
29943	Experimental	-1.0021487743109136	0.03571428571428571	0.5343257807232763
51702	Experimental	-4.733240139722753	0.03571428571428571	0.5343257807232763
100616188	Experimental	-3.1607616674629115	0.07142857142857142	0.5887735877269057
23569	Experimental	-1.321666722847539	0.7857142857142857	1.0
353238	Experimental	-1.0616685629839184	0.25	0.8800286071875558
55920	Experimental	-0.017831996498517726	1.0	1.0
55160	Experimental	-0.3405164702363396	0.5714285714285714	1.0
107984028	Experimental	-0.14086163121545078	1.0	1.0
81569	Experimental	0.43728660183486184	0.5714285714285714	1.0
105376809	Experimental	-0.14086163121545078	1.0	1.0
105376812	Experimental	-0.14086163121545078	1.0	1.0
101927876	Experimental	-0.14086163121545078	1.0	1.0
84966	Experimental	-0.14086163121545078	1.0	1.0
105376814	Experimental	-0.14086163121545078	1.0	1.0
127707	Experimental	0.09361547091079225	0.5714285714285714	1.0
