gene_id	condition	log2_fold_change	p_value	p_value_corrected	base_mean
100652768	Experimental	0.15794807208438852	0.0022859709494266593	1.0	25.03100900817976
6876	Experimental	0.6379696155606849	0.04657637848792977	1.0	184.99725857007357
9159	Experimental	0.7222882150077322	0.24196793017907162	1.0	710.0652412236558
257160	Experimental	1.0505825098125394	0.08277585482883922	1.0	339.17353993496255
23621	Experimental	1.5304394177587248	0.1361239875735721	1.0	716.3153652789247
107984372	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
25996	Experimental	0.3605466872347795	0.3818292296225694	1.0	922.1046977713269
107987166	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369513	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
120400	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
54827	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369504	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369506	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
105369505	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
23705	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
105369509	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369507	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369511	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369512	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101928985	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
283143	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107987165	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
102724165	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
112268082	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107984393	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
23650	Experimental	-0.8501872520011992	0.6106346521174602	1.0	2502.2333716449148
10929	Experimental	-0.4811398048136894	1.4904839820343778	1.0	739.4612395108032
390245	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
112268078	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
283209	Experimental	-0.9807026667285155	1.8400649209658244	1.0	240.01338546148753
100616215	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
10008	Experimental	-2.2530159027174945	1.9999866164517894	1.0	0.9566945160468628
387787	Experimental	-0.8959415531733935	1.9689058646103363	1.0	86.01346236107726
100287896	Experimental	-1.3903953020676554	1.9259877818186308	1.0	131.45124446974384
101928580	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369386	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100616402	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
254225	Experimental	0.1900504573704593	0.41188031553540533	1.0	887.6066378568025
143570	Experimental	0.15261490063902153	0.26691281162982355	1.0	548.0705095464178
107984352	Experimental	-1.0791156564996607	1.9999981114361718	1.0	0.3958824988240927
9789	Experimental	-0.4560159869491883	1.2051215434240594	1.0	1321.6279996012538
10825	Experimental	0.37024927724610424	0.3508005483254879	1.0	835.2419473204936
10714	Experimental	-0.579974770247696	1.3132750055225966	1.0	984.4814138163
283208	Experimental	0.3989146290859544	2.0	1.0	0.6026438878769701
105369383	Experimental	-0.8528281428927329	1.9993192894260046	1.0	9.734799674328361
51400	Experimental	-0.09017211236844415	1.082238410357799	1.0	4089.4185618788088
105369382	Experimental	-0.7150826714365078	1.9999888787792666	1.0	1.0561351870602864
5031	Experimental	-1.9700732998418753	1.8367714104909487	1.0	194.96333953454237
9828	Experimental	-2.2077107588279574	1.6713919728987618	1.0	300.80930154615265
100287837	Experimental	-1.0966053143250574	1.9977601228343507	1.0	17.993522166109496
84957	Experimental	0.15224696508964822	0.26436286737412235	1.0	543.877282271741
23201	Experimental	0.46489143966445695	0.4448617667142983	1.0	1337.9637480877373
58473	Experimental	-0.5513393733105402	1.9874031218878954	1.0	54.76344742804974
5870	Experimental	-0.39010976139954257	0.9042018756795486	1.0	2701.5533748011667
51642	Experimental	-0.4880050517089666	1.6378088881578117	1.0	530.7727264433888
51287	Experimental	0.10051609733712447	0.5531454990299051	1.0	1261.819280568561
80227	Experimental	0.21594150453527947	0.14003485820083805	1.0	332.53520763719706
374407	Experimental	0.16422906304685272	0.00030029910057141737	1.0	8.010261520018416
7351	Experimental	-7.683062415767262	1.7550693251890699	1.0	156.4333039222732
7352	Experimental	-1.1297183171784682	1.9982771962906394	1.0	15.400802553515522
26005	Experimental	0.13603324649583465	0.5460800536743321	1.0	1294.6823010175763
341152	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107984358	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
11309	Experimental	0.21905927465367303	2.0	1.0	0.39747173360688337
105369388	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
7481	Experimental	-5.026418132246778	1.9701396125559547	1.0	52.04842783128879
112268079	Experimental	-2.0890501997322763	1.9984389171419357	1.0	12.658259633785404
107984359	Experimental	-0.8954824776612025	1.9999906027311432	1.0	0.9371402128479015
100189072	Experimental	-1.769954705153681	1.9999960691398075	1.0	0.52938956740575
100189224	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369395	Experimental	-1.0791156564996607	1.9999981114361718	1.0	0.3958824988240927
5612	Experimental	0.08718529366529319	0.6240408888696491	1.0	1578.3253230792661
100506127	Experimental	0.10495533886470063	0.0743753799236218	1.0	202.86951188279056
56946	Experimental	-0.11366072544001929	1.631194817549825	1.0	647.8684774523953
2615	Experimental	-3.950101944002088	1.9986376038949503	1.0	10.183303922273206
107984360	Experimental	1.4588688249293598	2.0	1.0	0.5656763506940704
390226	Experimental	-5.2183142403078016	1.9907626239536835	1.0	27.18330392227321
105369397	Experimental	-1.6859250343870664	1.9999880420372378	1.0	0.9514981632161944
25987	Experimental	-0.5411006850023832	1.107645542720884	1.0	1476.728120612088
101928837	Experimental	-1.586858874740674	1.9981529288701498	1.0	14.825050437663366
7405	Experimental	-0.08781520724657091	1.769425582372354	1.0	430.0087472942672
5029	Experimental	0.17093245619679134	0.351829509034474	1.0	728.0986994924605
100506113	Experimental	-0.44757791143892	1.9999590509549487	1.0	2.272543586669736
283214	Experimental	-1.3087626530881797	1.999997898336389	1.0	0.40451231881145866
100507050	Experimental	-1.9748927935385083	1.9999617598236878	1.0	1.6889981632161943
408	Experimental	-0.9670141776876807	1.9754931693979405	1.0	73.46274869830648
442900	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
6188	Experimental	-0.22493848997071547	0.2834233517879859	1.0	26489.455195097376
6079	Experimental	0.6884117643162542	9.625370963007909e-05	1.0	5.118439994838619
114599	Experimental	-0.4818163796248137	1.9998037864078113	1.0	5.346373638233166
283212	Experimental	-2.9878388545404593	1.9983162944157626	1.0	12.060927831288785
81544	Experimental	0.5082743136791735	0.1087986798029149	1.0	314.9082679944785
105369389	Experimental	0.35621737579225643	2.0	1.0	0.4369464993053577
871	Experimental	0.13271426967066088	0.7173345210137844	1.0	5255.788364677338
105369391	Experimental	0.5519073887647086	2.0	1.0	0.5023799894296187
4135	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369392	Experimental	0.5022733618911145	2.0	1.0	0.34550092168082924
80168	Experimental	-0.7559903935838491	1.9999990240508836	1.0	0.2971818885112788
105369393	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
84649	Experimental	-6.0742692506292	1.9326817306701995	1.0	77.416034384772
105369381	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
9873	Experimental	0.66792784927481	0.12916513122607434	1.0	388.76036679528704
89849	Experimental	-0.32776128406436716	1.8881668732054795	1.0	229.028042785135
101928473	Experimental	1.1895117134568927	2.0	1.0	0.4859955141448571
8772	Experimental	-1.7028176258216654	0.24435178131438545	1.0	2381.1077674712897
8500	Experimental	-2.2370812224380976	0.007286743796935628	1.0	5950.247793345806
100313770	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107984346	Experimental	0.5022733618911145	2.0	1.0	0.34550092168082924
105369373	Experimental	-2.473750082103215	1.7114370754610697	1.0	261.5649606577306
107984347	Experimental	-2.5504686851295406	1.04335972516597	1.0	678.9740119190423
2017	Experimental	-2.9368560875983234	0.0002007010229331397	1.0	27829.21025525974
22941	Experimental	1.183849386708852	0.04604490898549778	1.0	239.32526225239923
100874198	Experimental	-0.23820832562108948	1.9999985840360979	1.0	0.40233817985147213
220070	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100500844	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
399923	Experimental	-2.118701639949199	1.9999936974547485	1.0	0.6543297415916814
55191	Experimental	-3.9212684154496364	0.00033454012158098435	1.0	4995.456738459616
102466728	Experimental	-0.20190372176181426	1.9999896452435453	1.0	1.1764981632161944
105369372	Experimental	-2.7898696081224337	1.999865037556394	1.0	3.0639981632161946
440050	Experimental	-1.2241340930925915	1.9999918547497368	1.0	0.8264981632161944
55107	Experimental	-2.5318945396848407	1.972667769882973	1.0	60.39721464483007
105369371	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369367	Experimental	-1.6436065670343925	1.9991543454792071	1.0	9.582865174110928
105369368	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
26579	Experimental	0.1237727626007409	0.028360148276097313	1.0	109.69450889184866
105369370	Experimental	-0.5967144659369407	1.992137246931878	1.0	41.138794740869145
102724265	Experimental	0.23223087342158247	2.0	1.0	0.6889981632161944
105379407	Experimental	-3.488648872646768	1.9994020882873995	1.0	6.438998163216196
101928292	Experimental	-0.7702687999483572	1.9999978014624102	1.0	0.45149816321619435
595	Experimental	-1.1266158809096116	0.0007400955160558796	1.0	12117.338383884718
220064	Experimental	-1.6944821518477047	1.0970811390945723	1.0	809.3905990457254
9965	Experimental	-3.843686232955309	1.9977021319236035	1.0	13.426498163216195
2249	Experimental	0.6503542764432418	2.0	1.0	0.41763943997996855
2248	Experimental	-1.0791156564996607	1.9999981114361718	1.0	0.3958824988240927
107984368	Experimental	-0.8327620921293051	1.999997398327016	1.0	0.48709855476883995
107984355	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101928443	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100009613	Experimental	0.2250516400180176	2.0	1.0	0.3977604269891591
55331	Experimental	-0.18084561877688005	1.5030455389263615	1.0	859.2668486747369
57830	Experimental	0.5003920579952472	2.0	1.0	0.5088049512712972
387273	Experimental	0.03225171807643543	2.0	1.0	0.8264981632161943
3636	Experimental	0.15620255973298974	0.5695271537270045	1.0	1430.4457470771058
401	Experimental	0.32652604119037215	2.0	1.0	0.6921561459423843
81570	Experimental	0.46018724600101873	0.3829601311379673	1.0	1018.3226170346468
112268077	Experimental	-0.23820832562108948	1.9999985840360979	1.0	0.40233817985147213
105369376	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
5138	Experimental	3.0815642923395186	0.0010844646326406816	1.0	69.58683075395986
105369377	Experimental	-1.0791156564996607	1.9999981114361718	1.0	0.3958824988240927
406931	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369379	Experimental	-0.9274838785973791	1.9999902629628126	1.0	0.9493834796875865
116985	Experimental	-0.19848197400414547	1.1641109057427523	1.0	1936.3377724400093
100506020	Experimental	-0.348121214568629	1.9780167904754937	1.0	80.6405641484913
10809	Experimental	0.8152360878748293	0.18491523318920028	1.0	575.3746892610803
100616410	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369380	Experimental	-0.09014817436125735	1.99966243257929	1.0	7.963274348078336
107984421	Experimental	-0.1663606344756314	1.994840875872212	1.0	36.21058646844289
2350	Experimental	-0.7559903935838491	1.9999990240508836	1.0	0.2971818885112788
3846	Experimental	-0.6028866857473125	1.999986590943738	1.0	1.1889981632161943
2348	Experimental	-1.2666836683989393	1.9993932754722878	1.0	8.438166957975778
25906	Experimental	0.2775262708634145	0.3100406724567777	1.0	683.3397082880376
440051	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105379409	Experimental	-0.3604332326662316	1.9999976842969807	1.0	0.5043159619887393
55199	Experimental	0.0265496756686952	0.07738281353547975	1.0	202.2092774024429
285407	Experimental	-0.11389684188873223	1.9951870921350485	1.0	35.3367370428807
100131539	Experimental	-0.6770982416408605	1.9999504764967981	1.0	2.3954191399446207
245911	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100133315	Experimental	0.22498978419319482	0.0025210474462015165	1.0	27.07039017434643
100129216	Experimental	0.11200724244589351	0.0001286312043720159	1.0	4.944755206734323
55298	Experimental	0.3012356064263276	0.19719291930875213	1.0	454.2640579879902
10068	Experimental	0.6063863355721858	0.06018259121297763	1.0	216.6402653904499
4926	Experimental	0.12427580206651721	0.7299612281043139	1.0	4913.843891298114
100128494	Experimental	0.14531186383481448	0.5416876159615274	1.0	1280.0682599500738
100422953	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
220074	Experimental	0.2917350538688993	0.3457226342838449	1.0	775.9146765685846
55004	Experimental	0.36109990934543534	0.469972937176872	1.0	1296.0530361134836
2352	Experimental	0.4675017777740753	3.347839914278541e-05	1.0	2.655149829665329
192134	Experimental	2.374756040179658	2.0	1.0	0.38063892521618725
105369399	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369400	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
729384	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
120146	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
399940	Experimental	1.4298770640203116	2.0	1.0	0.39264139636586104
642569	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
642612	Experimental	0.34072657733786943	2.0	1.0	0.6889981632161942
642623	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
10003	Experimental	-0.6903025263262991	1.9987858851512845	1.0	13.946737376605807
26973	Experimental	0.38533892214353693	0.46140909396184926	1.0	1282.0928183069095
101929222	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100616186	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100302228	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369427	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107984371	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369428	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369429	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
399939	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
120114	Experimental	-0.8208996345210858	1.9999345757212332	1.0	2.6967474294154306
642446	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
57093	Experimental	-1.6155619769772156	1.9999413021175347	1.0	2.1889981632161946
105369422	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
65084	Experimental	-1.0362362087776866	1.531590860061449	1.0	537.4308508719752
107984361	Experimental	-0.23820832562108948	1.9999985840360979	1.0	0.40233817985147213
105369423	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
23682	Experimental	0.06768924743316182	0.30271103909365404	1.0	589.074135751754
100423040	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
1075	Experimental	-0.8689010123210337	0.24623656514619688	1.0	4806.232906127925
101929174	Experimental	-1.6338867028271693	1.9950476173513123	1.0	25.673498123118257
2915	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
100873989	Experimental	-1.5885589967017324	1.999995337002757	1.0	0.5902682396298398
107984363	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
7299	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
50507	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
219595	Experimental	-1.1229490113530922	1.9999896145477187	1.0	0.9514981632161945
390231	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369176	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100506368	Experimental	-0.7687654099973024	1.9997594721148693	1.0	5.5603533592086825
105369431	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
120103	Experimental	-1.5395605223184359	1.8387784337368878	1.0	210.24901489752065
24145	Experimental	0.564106218712464	0.33808439809914403	1.0	937.1333087028081
105369435	Experimental	-1.5741474986420663	1.9999063428667672	1.0	2.913998163216195
390243	Experimental	0.9400444090973089	9.414789629227197e-05	1.0	5.613773810368801
4361	Experimental	0.061135678680587974	0.3812694737982895	1.0	740.9809754024262
100302275	Experimental	-0.10494174919461756	1.999996057490703	1.0	0.705676497084417
54851	Experimental	-0.14405886567441348	1.9311048519646046	1.0	176.1708792930035
643037	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
2526	Experimental	-5.04368689447003	1.9951371268808236	1.0	18.563998163216198
105369438	Experimental	-1.5214122368278185	1.999707565793535	1.0	5.423427831288784
143689	Experimental	-1.8203155367900385	1.9999847548983605	1.0	1.0639981632161943
105369436	Experimental	-2.559888381075175	1.9987836658514246	1.0	10.417678172907094
154810	Experimental	0.9253552660568933	0.2678937863674671	1.0	3285.359592391029
107984376	Experimental	0.11065437145451881	2.0	1.0	0.826197141568076
51503	Experimental	-0.26145467442867926	1.5197162010595995	1.0	784.8466190337439
55693	Experimental	-0.08205045148569005	1.9903653674179573	1.0	53.46801533866409
341208	Experimental	0.2802553554215492	0.00013539651894595837	1.0	5.326605776973951
4544	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
387804	Experimental	-0.8327620921293051	1.999997398327016	1.0	0.48709855476883995
28970	Experimental	-0.05809204840289245	1.8748194130134515	1.0	273.44624138899286
112268080	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
159989	Experimental	1.2573730436427966	2.0	1.0	0.5518214646352191
56935	Experimental	-1.8100029490873446	1.9868715882192027	1.0	43.38781880867541
85459	Experimental	-0.2820076681857384	1.761529404367947	1.0	406.858935407046
619383	Experimental	-0.04546987672062362	1.999972315026534	1.0	2.0373829419780507
79101	Experimental	-0.359154862028353	1.3143869343220147	1.0	1147.2681972875505
684959	Experimental	-0.0052211033893577626	1.9997034423703681	1.0	7.6027469784085095
692063	Experimental	-0.025371957886833198	1.9963769036207117	1.0	30.836446477802454
692075	Experimental	-0.4587745604007288	1.999491384435498	1.0	9.072783714084618
677792	Experimental	-0.023558793099250498	1.9993105066999308	1.0	12.056477202107576
654320	Experimental	-0.15726109975899355	1.9939739761253812	1.0	39.76877734103182
692072	Experimental	-0.043597624186726636	1.9990605859427015	1.0	14.304412860965218
677805	Experimental	-0.07757804900132756	1.991848687724806	1.0	48.50827506181559
100302240	Experimental	-0.6629407761212087	1.9984560207742394	1.0	15.998532843331274
677822	Experimental	-0.037524338141531284	1.964883695677744	1.0	118.61471669333106
9440	Experimental	0.30192565603892224	0.27715413297213093	1.0	618.5578442385906
107984375	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
8322	Experimental	0.03911880859269835	0.0803670460288518	1.0	208.35807212825262
107984429	Experimental	0.8127766841412362	2.0	1.0	0.4618559938211727
283219	Experimental	-0.22757106046539494	1.961734871374214	1.0	117.63981438746173
57558	Experimental	0.22234817974731697	0.08120596905876372	1.0	225.51587201611972
9846	Experimental	1.9494877612766732	0.03404123540327294	1.0	301.0721816813932
105369402	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
79731	Experimental	-0.2896874887361797	1.5313340072590789	1.0	751.5854727851485
105369403	Experimental	-0.24608655093394946	1.9999631382277756	1.0	2.295776325381452
101928896	Experimental	-0.24660177960500151	1.9999976180577068	1.0	0.5253677984153982
26011	Experimental	1.6686132818843928	0.0002584384514112408	1.0	13.636405746218454
100126333	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100847000	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369405	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369406	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
105369408	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369409	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101928944	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100289388	Experimental	0.11381907530508276	0.0029745779522781465	1.0	28.730281944621222
101928989	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
79053	Experimental	-0.4315401401514672	1.4945009267947589	1.0	752.9626605927358
4718	Experimental	-0.6605646857940487	1.2459232590280855	1.0	1055.1711764458819
726	Experimental	1.3658915144260186	0.02489899366067807	1.0	174.28172440489956
4975	Experimental	1.0458416260513281	2.0	1.0	0.39923033396133273
4647	Experimental	-2.7689779150200904	1.9975241848517247	1.0	15.187740127414882
220032	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
5058	Experimental	0.5885333461192459	0.32684601833766985	1.0	914.4063566024251
646029	Experimental	-0.30244863344570655	1.999996983286918	1.0	0.5859129039584615
282679	Experimental	-0.5419524807497036	1.993110346020478	1.0	38.65184228600041
1207	Experimental	-0.234883515597763	0.9820310566225141	1.0	2998.937777728237
107984369	Experimental	-0.6129634644244115	1.9999971387743847	1.0	0.5333326948007685
51773	Experimental	-1.0362931134175233	1.1234451277143327	1.0	1043.3541524779612
28971	Experimental	-0.13204793989129954	1.978275507070462	1.0	85.53696067878607
92105	Experimental	-0.16392896611097305	1.5243955464137287	1.0	823.7116552441428
100532726	Experimental	-0.6766727902828334	1.2841154985230312	1.0	978.1945284328804
65987	Experimental	-0.0710872124435901	1.999969931068321	1.0	2.154820987470261
7069	Experimental	-0.30573532967131156	1.999997865281543	1.0	0.48960650776404036
105369401	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
107984428	Experimental	-0.6796245202018706	1.999468897464151	1.0	8.816710882289078
100422823	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369410	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
58487	Experimental	-0.6222579601078523	0.971374663046865	1.0	1736.361982318173
220388	Experimental	-2.1786325775536053	1.9998939780137066	1.0	2.81726693578595
54843	Experimental	-2.3630774542441513	1.9673255093421491	1.0	68.44547260237347
220047	Experimental	0.37720077197643387	2.0	1.0	0.4639981632161945
8301	Experimental	-0.44337136204649136	0.8526252726958955	1.0	2749.2935294445615
107984426	Experimental	-0.3252386681214405	1.999967376358754	1.0	2.0742380784238725
8726	Experimental	-0.6178932727365394	1.4012734541712337	1.0	820.6865320654954
51501	Experimental	-0.03685199738400665	1.6359710434932504	1.0	666.0592706135976
105369421	Experimental	-0.9317754217960896	1.9999945685096607	1.0	0.7011133808876109
60494	Experimental	-0.8869483097116755	1.9994800782298439	1.0	8.330996947277814
10873	Experimental	-1.547361018832888	1.9999956436677628	1.0	0.5725885467192885
107984427	Experimental	1.386808400020081	2.0	1.0	0.5736053755912478
102724775	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
11098	Experimental	0.518881932825733	0.477288241316234	1.0	2424.3602757224544
8587	Experimental	-1.0215890259499678	1.9999957637137447	1.0	0.6073586141775879
84233	Experimental	0.05770133849796956	0.19759759956251405	1.0	404.8387994427628
107984423	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
55863	Experimental	-0.8323916921777291	1.495514784641189	1.0	623.2566733130018
101929043	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
220382	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
105369413	Experimental	-1.0557423572417626	1.9999976537656114	1.0	0.4446809921439374
5547	Experimental	0.06643265957716536	0.5919233820087274	1.0	1371.4004733359145
220042	Experimental	-0.21493702612863072	1.6218048519535901	1.0	628.6185971712717
27314	Experimental	-0.3693855363715691	1.7701344977371767	1.0	382.064548556301
100379250	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
100506233	Experimental	-0.5017133464229548	1.972264717236225	1.0	88.90398476683848
51585	Experimental	-0.890099144106148	1.2693008858270685	1.0	893.589747827664
100506282	Experimental	-0.9364951398192503	1.970559143014726	1.0	82.49406122479618
106736475	Experimental	-0.6586922823248558	1.9990472446457135	1.0	12.278780661362429
338699	Experimental	0.3782675691669353	0.1660674134578869	1.0	409.78388586659446
60492	Experimental	-0.028431085457312332	1.6768740296485498	1.0	595.5733074835834
105369420	Experimental	0.2250516400180176	2.0	1.0	0.3977604269891591
1740	Experimental	0.24075241444112522	0.002347686887382338	1.0	26.11819923564081
107984425	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369416	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369529	Experimental	-1.4555099862801733	1.9996136891834129	1.0	6.420596175171245
107984399	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
105369530	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
107987171	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
389634	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101927966	Experimental	0.6503542764432418	2.0	1.0	0.41763943997996855
93978	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
338339	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
26253	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
112268090	Experimental	0.16107917375980452	2.0	1.0	0.8139981632161943
105369645	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
8076	Experimental	-0.7058882761271638	1.9991316990907473	1.0	11.520172369375828
57494	Experimental	-0.7496344703166756	0.8716957400706397	1.0	1846.140592966417
144568	Experimental	-2.130210809428329	1.999672315907841	1.0	5.295803922273206
1911	Experimental	0.21092741679191865	0.49445712818181187	1.0	1175.4245274120522
4074	Experimental	0.2732458959609038	0.6007876620310808	1.0	3668.8239017115657
10219	Experimental	0.167028783368091	0.004785089338649726	1.0	38.44958153563266
57379	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
101927905	Experimental	0.45183442285752035	0.00031418592498264346	1.0	9.037420725116524
653113	Experimental	0.2793360976686343	0.0014244337751313353	1.0	19.93630121434332
55138	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
9332	Experimental	0.09689898328768183	2.0	1.0	0.5129968161242053
339	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
9573	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
359787	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
170482	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
360030	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
79923	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
144195	Experimental	1.1477906103288182	0.00014174839256067776	1.0	7.654918876191489
6515	Experimental	2.394140798329881	0.07143907971786066	1.0	760.5173390810985
55810	Experimental	0.749640337123412	0.21706118881857198	1.0	644.9019145606806
25977	Experimental	0.47571541129048045	0.2727022328047091	1.0	678.527720958762
50856	Experimental	-0.4337176454249815	1.999878745743967	1.0	4.152838817598778
642559	Experimental	-1.3087626530881797	1.999997898336389	1.0	0.40451231881145866
440077	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
440078	Experimental	0.6776975227686024	0.00012486826915052317	1.0	5.8880655792442
253128	Experimental	-0.7149294042523056	1.9999303889972488	1.0	2.897658042976419
144571	Experimental	-1.3141136600022725	1.9996291250687368	1.0	6.40136564955907
2	Experimental	-0.8340009825436658	1.99983409618261	1.0	4.526365649559069
5858	Experimental	-1.9531870495313695	1.9993468597390605	1.0	7.885881540204646
160365	Experimental	0.18172952324537373	2.0	1.0	0.48939213724530595
969	Experimental	2.374756040179658	2.0	1.0	0.38063892521618725
51348	Experimental	-1.175502506744442	1.999998232039146	1.0	0.37694747933228956
9976	Experimental	-7.606870753141433	1.3268567928688353	1.0	298.04480261963226
100431172	Experimental	2.378104701104151	2.0	1.0	0.3803331913554036
387836	Experimental	0.23223087342158247	2.0	1.0	0.6889981632161944
